latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.06697,-93.31373,309.75,0.57,0.43,2025-05-01,07:29,N,nominal,2.0NRT,294.84,1.14,N
18.04225,-93.06808,330.33,0.55,0.43,2025-05-01,07:29,N,nominal,2.0NRT,295.22,7.61,N
18.06798,-93.08967,304.81,0.55,0.43,2025-05-01,07:29,N,nominal,2.0NRT,294.62,1.53,N
18.1181,-93.32172,307.16,0.57,0.43,2025-05-01,07:29,N,nominal,2.0NRT,294.82,1.38,N
18.20491,-94.00671,316.05,0.42,0.45,2025-05-01,07:29,N,nominal,2.0NRT,294.56,1.28,N
17.84922,-91.19609,305.92,0.44,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.34,1.27,N
17.90939,-91.57025,306.61,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.88,0.48,N
18.78379,-98.8644,300.72,0.44,0.62,2025-05-01,07:29,N,nominal,2.0NRT,287.04,0.9,N
17.91301,-91.56969,309.51,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.22,0.51,N
17.91362,-91.57404,304.92,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.92,0.71,N
18.50801,-96.14974,311.64,0.58,0.52,2025-05-01,07:29,N,nominal,2.0NRT,291.19,6.31,N
18.50737,-96.14419,339.16,0.58,0.52,2025-05-01,07:29,N,nominal,2.0NRT,293.08,7.47,N
18.30539,-94.09097,312.37,0.43,0.46,2025-05-01,07:29,N,nominal,2.0NRT,296.02,2.95,N
18.30518,-94.08807,320.27,0.43,0.46,2025-05-01,07:29,N,nominal,2.0NRT,295.86,1.24,N
18.23864,-93.32777,324.41,0.38,0.43,2025-05-01,07:29,N,nominal,2.0NRT,295.39,2.75,N
18.20018,-92.73306,309.52,0.53,0.42,2025-05-01,07:29,N,nominal,2.0NRT,294.69,1.16,N
17.84143,-90.17912,307.49,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.56,3.07,N
17.84484,-90.17856,339.79,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.89,3.07,N
17.87064,-90.30506,304.02,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.78,0.48,N
17.89419,-90.36906,308.5,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.03,0.85,N
17.89477,-90.37296,308.85,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.26,0.85,N
17.88602,-90.2906,310.93,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.79,0.88,N
17.88661,-90.2945,308.69,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.61,0.88,N
17.89821,-90.37242,308.17,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.31,1.01,N
18.23576,-92.81838,306.33,0.54,0.42,2025-05-01,07:29,N,nominal,2.0NRT,294.21,1.57,N
17.59548,-88.31401,324.33,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.42,2.16,N
17.59605,-88.31762,340.27,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.9,3.46,N
17.59879,-88.31345,316.05,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.65,2.16,N
17.59936,-88.31705,315.09,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.62,3.46,N
17.6021,-88.31287,319.1,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.06,2.41,N
17.60267,-88.31647,350.85,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,297.38,7.2,N
17.91723,-90.29391,306.24,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.86,0.65,N
18.15483,-91.81154,327.92,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,295.26,2.32,N
18.15545,-91.81604,320.57,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,295.3,2.32,N
18.19133,-91.91225,342.06,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,295.46,5.59,N
18.0672,-90.86021,306.96,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.72,0.74,N
18.06478,-90.63875,308.13,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.44,1.07,N
18.41924,-93.1904,337.19,0.57,0.43,2025-05-01,07:29,N,nominal,2.0NRT,298.03,10.18,N
18.09138,-90.70007,306,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.76,0.84,N
18.44035,-93.16539,338.47,0.57,0.43,2025-05-01,07:29,N,nominal,2.0NRT,297.95,5.71,N
18.47319,-93.32392,313.82,0.39,0.44,2025-05-01,07:29,N,nominal,2.0NRT,295.88,0.76,N
18.21083,-91.36065,312.88,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.66,1.56,N
18.21381,-91.35581,306.12,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.44,1.98,N
18.21442,-91.36011,331.31,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,296.42,1.98,N
19.31466,-100.8214,314.01,0.6,0.7,2025-05-01,07:29,N,nominal,2.0NRT,288.03,2.58,N
19.31511,-100.82645,303.07,0.6,0.7,2025-05-01,07:29,N,nominal,2.0NRT,287.4,1.99,N
17.84383,-88.77232,304.07,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.79,0.63,N
18.0814,-90.31631,304.24,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.96,0.64,N
18.08483,-90.31577,319.46,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.69,1.3,N
18.08541,-90.31968,312.01,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.15,1.3,N
19.36263,-101.05965,309.98,0.62,0.71,2025-05-01,07:29,N,nominal,2.0NRT,285.3,1.75,N
19.36307,-101.06448,304.31,0.62,0.72,2025-05-01,07:29,N,nominal,2.0NRT,285.3,1.75,N
18.15602,-90.77675,309.81,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.76,1.01,N
18.17915,-90.93603,317.22,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.7,1.52,N
18.17974,-90.94012,307.21,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.47,1.17,N
19.36923,-101.05815,303.62,0.62,0.71,2025-05-01,07:29,N,nominal,2.0NRT,285.11,1.75,N
19.36966,-101.06297,302.2,0.62,0.72,2025-05-01,07:29,N,nominal,2.0NRT,285.83,1.75,N
18.18267,-90.93547,319.26,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.5,1.8,N
18.18326,-90.93957,318.41,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.57,2.37,N
18.1159,-90.383,315.68,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.99,1.09,N
18.11648,-90.38692,309.14,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.52,1.09,N
18.11706,-90.39085,304.15,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.39,0.86,N
18.11934,-90.38245,313.08,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.51,1.09,N
18.11992,-90.38638,311.96,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.55,1.09,N
18.18711,-90.84254,304.86,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.2,1.55,N
18.18651,-90.83847,322.64,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.14,1.55,N
18.11867,-90.38766,313.74,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.3,1.55,N
18.1181,-90.38374,323.07,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.91,1.55,N
18.18626,-90.83575,308.78,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.14,0.97,N
18.18684,-90.83984,319.53,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.03,2.47,N
18.10515,-90.2218,304.98,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,292.77,0.71,N
18.10572,-90.22568,346.36,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,295.79,4.09,N
18.10629,-90.22957,323.89,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.34,4.09,N
18.10971,-90.22902,306.44,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.57,1.73,N
19.31269,-100.8218,309.98,0.6,0.7,2025-05-01,07:29,N,nominal,2.0NRT,287.45,3.24,N
18.10858,-90.22124,331.1,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.72,2.47,N
18.10914,-90.22513,329.88,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.84,1.73,N
18.12338,-90.27468,312.68,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.68,1.52,N
18.12281,-90.27078,322.81,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294,1.52,N
18.14163,-90.37595,310.46,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.38,0.8,N
18.1251,-90.26242,326.76,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.11,2.94,N
17.94255,-88.99835,304.67,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.52,0.59,N
19.36616,-101.06417,299.23,0.62,0.72,2025-05-01,07:29,N,nominal,2.0NRT,285.5,4.58,N
19.36576,-101.0594,329.02,0.62,0.72,2025-05-01,07:29,N,nominal,2.0NRT,286.63,4.72,N
19.3871,-100.91541,311.08,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,287.27,1.64,N
17.89311,-88.50451,302.72,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.56,0.78,N
17.89642,-88.50394,311.7,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.69,0.94,N
19.21444,-98.77828,316.14,0.44,0.62,2025-05-01,07:29,N,nominal,2.0NRT,281.02,4.65,N
17.9713,-88.96359,305.12,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,291.39,2.37,N
19.22069,-98.78219,310.99,0.44,0.62,2025-05-01,07:29,N,nominal,2.0NRT,281.98,4.65,N
17.97074,-88.95995,337.35,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.84,2.37,N
19.22021,-98.77732,344.81,0.44,0.62,2025-05-01,07:29,N,nominal,2.0NRT,284.05,4.65,N
17.97462,-88.96303,315.02,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.48,1.34,N
19.41175,-100.7412,318.07,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.25,18.23,N
19.41861,-100.74402,302.74,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.43,24.51,N
19.4178,-100.73493,338.69,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.88,18.23,N
19.41821,-100.73956,367,0.59,0.7,2025-05-01,07:29,N,high,2.0NRT,295.25,18.23,N
17.89064,-88.31587,310,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.32,1.47,N
19.47241,-100.97277,298.67,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,286.11,4.39,N
19.47202,-100.96847,325.77,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,287.1,2.68,N
18.23088,-90.50325,309.91,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.89,1.22,N
19.47846,-100.96555,300.68,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,286.9,2.68,N
19.47883,-100.96967,301.24,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,286.88,2.68,N
17.93113,-88.48688,305.31,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.52,0.43,N
19.41124,-100.74164,302.34,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.25,19.49,N
19.41808,-100.74438,312.05,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.82,19.49,N
19.41732,-100.73523,323.77,0.59,0.7,2025-05-01,07:29,N,nominal,2.0NRT,285.24,19.19,N
19.41771,-100.73987,367,0.59,0.7,2025-05-01,07:29,N,high,2.0NRT,295.34,19.49,N
18.49885,-92.18669,322.97,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.47,2.16,N
18.49948,-92.19144,328.86,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.77,3.66,N
18.28223,-90.50036,310.12,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.58,1.23,N
19.47639,-100.96545,302.97,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,287.13,2.67,N
19.47674,-100.96954,327.46,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,287.28,8.52,N
18.30186,-90.51353,310.13,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.49,1.09,N
18.0614,-88.77723,316.11,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.03,1.32,N
18.44293,-91.31972,313.79,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.83,0.98,N
18.3915,-90.93509,308.28,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.65,0.86,N
18.44652,-91.31917,314.51,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.93,0.98,N
19.70745,-102.67849,295.72,0.8,0.78,2025-05-01,07:29,N,nominal,2.0NRT,284.9,2,N
18.34767,-90.60851,303.32,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.53,0.54,N
18.39563,-90.93867,306.07,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.31,0.86,N
18.39622,-90.94282,309,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.94,1.55,N
19.71416,-102.67007,305.68,0.79,0.78,2025-05-01,07:29,N,nominal,2.0NRT,285.41,2,N
18.4537,-91.31805,329.21,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.34,2.64,N
18.45791,-91.32179,314.93,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.98,1.91,N
18.45852,-91.3261,305.97,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.53,1.91,N
18.45914,-91.3304,316.99,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.19,2.2,N
18.62381,-92.50957,314.34,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.95,1.32,N
17.99926,-88.27167,324.76,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.09,2.64,N
18.46273,-91.32985,308.53,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.5,1.16,N
18.34572,-90.49834,306.64,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.45,0.84,N
18.3463,-90.50231,311.64,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.3,2.05,N
18.34918,-90.49778,313.08,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.53,1.48,N
18.34976,-90.50176,314.78,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.84,2.06,N
18.39351,-90.80019,314.38,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.7,1.52,N
18.63531,-92.50787,326.89,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.27,5.09,N
18.63914,-92.50729,330.89,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,296.95,5.09,N
18.35096,-90.49909,317.09,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.63,1.47,N
18.35153,-90.50308,305.77,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.37,0.83,N
25.85954,-80.34523,308.37,0.41,0.45,2025-05-01,07:29,N,nominal,2.0NRT,291.44,0.81,N
28.35068,-98.90044,316.81,0.55,0.68,2025-05-01,07:29,N,nominal,2.0NRT,290.79,1.97,N
28.42185,-99.21346,307.34,0.58,0.7,2025-05-01,07:29,N,nominal,2.0NRT,291.35,1.46,N
28.421,-99.21416,305.93,0.58,0.7,2025-05-01,07:29,N,nominal,2.0NRT,290.9,1.43,N
28.69833,-98.28606,300.94,0.51,0.66,2025-05-01,07:29,N,nominal,2.0NRT,290.62,0.72,N
28.70023,-96.54557,305.89,0.4,0.6,2025-05-01,07:29,N,nominal,2.0NRT,292.22,1.58,N
29.07019,-95.75323,303.42,0.36,0.58,2025-05-01,07:29,N,nominal,2.0NRT,293.28,1.76,N
28.34071,-88.26508,329.7,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,290.42,2.28,N
28.34419,-88.26447,330.01,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,290.79,2.46,N
26.47483,-77.08487,302.86,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.74,0.99,N
26.47971,-77.08348,310.52,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.6,2.35,N
26.48323,-77.07594,331.29,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.84,5.91,N
26.48811,-77.07455,315.61,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.81,8.93,N
26.48675,-77.06837,345.9,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,292.35,8.93,N
26.49163,-77.06699,344.05,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,292.88,8.93,N
26.47561,-77.08422,307.04,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.73,1.32,N
26.48048,-77.08286,306.3,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.32,1.32,N
26.48396,-77.07535,337.02,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.49,6.96,N
26.48884,-77.07397,314.45,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,291.08,6.96,N
26.49233,-77.06644,349.9,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,292.27,6.98,N
26.49722,-77.0651,324.64,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.6,6.98,N
29.30389,-94.82654,302.44,0.32,0.55,2025-05-01,07:29,N,nominal,2.0NRT,291.62,0.36,N
26.57496,-77.13485,308.08,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,291.14,2.79,N
26.5736,-77.12872,323.04,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,291.09,2.79,N
29.3702,-94.91054,307.38,0.33,0.55,2025-05-01,07:29,N,nominal,2.0NRT,292.8,1.32,N
29.37759,-94.93734,302.56,0.33,0.55,2025-05-01,07:29,N,nominal,2.0NRT,290.34,0.87,N
27.70631,-81.63262,305.62,0.49,0.41,2025-05-01,07:29,N,nominal,2.0NRT,289.74,1.19,N
29.83303,-93.96529,298.13,0.58,0.52,2025-05-01,07:29,N,nominal,2.0NRT,277.26,1.11,N
29.85894,-93.98056,295.23,0.58,0.52,2025-05-01,07:29,N,nominal,2.0NRT,275.63,0.63,N
29.88973,-93.96431,296.5,0.58,0.52,2025-05-01,07:29,N,nominal,2.0NRT,281.18,2.43,N
29.6818,-91.45739,300.76,0.41,0.45,2025-05-01,07:29,N,nominal,2.0NRT,289.59,0.49,N
29.76184,-91.49372,296.05,0.41,0.45,2025-05-01,07:29,N,nominal,2.0NRT,281.6,0.46,N
29.59742,-89.89133,307.08,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,292.1,1.73,N
29.60185,-89.89601,309.79,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,292.93,1.36,N
30.04427,-93.33561,301.96,0.53,0.5,2025-05-01,07:29,N,nominal,2.0NRT,283.64,2.24,N
28.6145,-82.16254,300.04,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,288.86,0.28,N
31.11367,-99.26006,298.28,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,287.17,0.42,N
29.17459,-81.97911,301.29,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,289.39,1.32,N
29.18711,-81.96643,315.23,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,290.73,1.94,N
29.50833,-82.55511,303.44,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,288.93,0.41,N
30.69887,-88.94131,302.32,0.47,0.4,2025-05-01,07:29,N,nominal,2.0NRT,287.67,0.71,N
18.08828,-98.31523,304.96,0.4,0.6,2025-05-01,07:29,N,nominal,2.0NRT,289.01,0.44,N
26.48745,-77.06781,344.76,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,292.76,12.49,N
19.21102,-90.78644,337.72,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,295.58,4.29,N
19.3931,-92.04306,332.95,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,296.16,7.66,N
19.39688,-92.04249,340.25,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.72,7.66,N
19.42477,-92.0776,314.13,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.82,1.49,N
19.43457,-92.03682,308.99,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.49,1.21,N
19.43405,-92.03508,306.31,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.43,0.93,N
19.43782,-92.03451,324.93,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.15,1.86,N
19.44482,-92.08758,337.49,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.35,7.07,N
19.44159,-92.03394,310.85,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.43,1.86,N
18.95016,-88.60218,346.42,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.43,6.71,N
18.95072,-88.60583,353.87,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.08,6.71,N
18.95128,-88.60948,330.8,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.19,3.25,N
19.4486,-92.08701,334.01,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.9,7.07,N
18.96286,-88.59627,329.93,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.04,2.44,N
18.96343,-88.59991,335.1,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.51,3.78,N
19.51583,-92.1563,309.95,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.89,1.35,N
19.52044,-92.1906,318.5,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.43,1.78,N
19.52425,-92.19003,306.82,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.72,1.78,N
20.48339,-100.98521,296.66,0.63,0.72,2025-05-01,07:29,N,nominal,2.0NRT,284.17,0.67,N
19.1797,-89.66334,313.73,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.65,1.12,N
19.56592,-92.23911,320.07,0.52,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.61,3.04,N
19.5644,-92.23678,316.97,0.52,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.28,3.29,N
19.59898,-92.29241,334.99,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.34,6.74,N
19.59106,-92.20255,328.09,0.52,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.63,4.79,N
19.60281,-92.29184,331.97,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.73,5.59,N
19.30478,-90.10904,306.32,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.43,0.47,N
20.5223,-100.92221,329.58,0.63,0.72,2025-05-01,07:29,N,nominal,2.0NRT,289.01,5.86,N
19.1754,-89.14238,310.63,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.36,0.75,N
19.17596,-89.1461,305.39,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.41,0.95,N
19.17818,-89.13809,304.2,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.32,1.38,N
19.17931,-89.14555,313.18,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.44,1.75,N
19.17875,-89.14183,323.34,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.03,1.38,N
19.18266,-89.145,321.34,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.32,1.75,N
20.57626,-101.17217,350.56,0.65,0.73,2025-05-01,07:29,N,nominal,2.0NRT,289.82,12.28,N
20.58304,-101.17151,300.43,0.65,0.73,2025-05-01,07:29,N,nominal,2.0NRT,288.84,3.35,N
19.15508,-88.76273,304.44,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,291.69,0.71,N
19.46183,-90.67891,307.78,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.81,0.67,N
19.47939,-90.44846,305.6,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.06,0.8,N
20.82395,-102.28934,306.29,0.77,0.77,2025-05-01,07:29,N,nominal,2.0NRT,283.42,2.84,N
19.46321,-90.06861,306.73,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.99,0.72,N
19.34325,-89.24168,304.16,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.5,0.55,N
19.35916,-89.26683,313.19,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.25,0.92,N
19.36196,-89.2625,306.91,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.44,0.92,N
19.32306,-88.84531,310.96,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.08,1.15,N
20.82624,-102.29114,301.83,0.77,0.77,2025-05-01,07:29,N,nominal,2.0NRT,283.13,2.93,N
19.40958,-89.28153,307.92,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.42,0.7,N
19.41014,-89.2853,311.2,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.9,0.98,N
19.52316,-89.83503,326.64,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.13,2.72,N
19.38026,-88.8394,319.02,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.74,1.59,N
19.53283,-89.82946,305.84,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.45,5.15,N
19.53682,-89.8328,306.36,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.06,5.15,N
19.53625,-89.8289,346.26,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,296.56,5.15,N
19.53908,-89.82446,315.07,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.73,1.2,N
19.47201,-89.3756,329.57,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.98,2.19,N
19.48255,-89.32439,303.76,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.68,0.64,N
19.48311,-89.32816,325.55,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,295.51,1.45,N
19.48648,-89.3276,306.75,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.79,1.45,N
19.48816,-89.31571,307.27,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.82,0.33,N
19.48647,-89.30439,320.83,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.53,2.13,N
19.50615,-89.39028,307.59,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,293.74,0.91,N
19.53259,-89.40535,315.36,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.15,1.41,N
19.67994,-90.02393,305.47,0.42,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.19,0.7,N
19.71878,-90.15351,313.88,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.11,6.13,N
